,Artist,Artist_Id,Album_Name,Album_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
9926,Owen,5rP0axomfqfxm0QavWTdvO,Problematic,7aKeWioD3hplD0rfvUH45y,!@#$ (feat. Lee Ba Da),2qwi6auj07jOybB3yPiERP,0.712,0.805,11.0,-8.566,1.0,0.261,0.328,3.59e-06,0.0894,0.568,87.979,88961.0,4.0
9927,Owen,5rP0axomfqfxm0QavWTdvO,Problematic,7aKeWioD3hplD0rfvUH45y,My Amy (feat. Lee Ba Da),4fGGPBYBjzEWErx276OW6X,0.559,0.889,11.0,-4.053,1.0,0.292,0.101,0.0,0.686,0.797,180.329,205650.0,4.0
9928,Owen,5rP0axomfqfxm0QavWTdvO,Problematic,7aKeWioD3hplD0rfvUH45y,Ostentation (feat. Neil),76fdzK3600BDixjwgnVV0W,0.636,0.921,9.0,-3.967,0.0,0.407,0.528,0.0,0.53,0.863,189.908,228141.0,4.0
9929,Owen,5rP0axomfqfxm0QavWTdvO,Problematic,7aKeWioD3hplD0rfvUH45y,MKIT RAIN,21r4i3WKGo966Ng3s90CSW,0.723,0.826,1.0,-3.527,1.0,0.285,0.171,0.0,0.125,0.811,100.575,203691.0,4.0
9930,Owen,5rP0axomfqfxm0QavWTdvO,Problematic,7aKeWioD3hplD0rfvUH45y,FOG (feat. AP),6EswZ34X3AvgD1GNyL33x4,0.653,0.905,9.0,-3.886,0.0,0.361,0.468,0.0,0.542,0.606,95.084,176106.0,4.0
9931,Owen,5rP0axomfqfxm0QavWTdvO,Problematic,7aKeWioD3hplD0rfvUH45y,Cloud 9 (feat. pH-1),7KwCtsEbZOObTI3bjOnrhS,0.43,0.804,8.0,-4.408,0.0,0.203,0.484,5.34e-06,0.11,0.648,131.222,225294.0,4.0
9932,Owen,5rP0axomfqfxm0QavWTdvO,Problematic,7aKeWioD3hplD0rfvUH45y,Posing (feat. Thama),7xGh8YngiTpIGXcxcmlsWL,0.706,0.697,10.0,-3.972,0.0,0.137,0.577,0.0,0.108,0.623,91.969,206225.0,4.0
9933,Owen,5rP0axomfqfxm0QavWTdvO,Problematic,7aKeWioD3hplD0rfvUH45y,Back Then (feat. Don Malik),2g85oUFJF3LLodyroNAuwG,0.584,0.778,0.0,-4.435,1.0,0.388,0.323,0.0,0.29,0.626,71.844,276808.0,4.0
9934,Owen,5rP0axomfqfxm0QavWTdvO,P.O.E.M.,0CBtqL6WnTV8uZr3Br3qDy,Reasons,3WnymihfvakEZKpDRuf8no,0.69,0.833,1.0,-4.2,0.0,0.225,0.338,0.000493,0.106,0.816,92.806,280007.0,4.0
9935,Owen,5rP0axomfqfxm0QavWTdvO,P.O.E.M.,0CBtqL6WnTV8uZr3Br3qDy,Puzzle,1E2lyXraZrelfRhCC5BHIt,0.758,0.801,11.0,-5.677,0.0,0.474,0.734,2.45e-06,0.222,0.611,86.979,245342.0,4.0
9936,Owen,5rP0axomfqfxm0QavWTdvO,P.O.E.M.,0CBtqL6WnTV8uZr3Br3qDy,2017,6wH6Y8suJa6BGPs7JSM7IX,0.649,0.576,11.0,-4.888,0.0,0.568,0.507,0.0,0.347,0.751,90.23,219376.0,4.0
9937,Owen,5rP0axomfqfxm0QavWTdvO,P.O.E.M.,0CBtqL6WnTV8uZr3Br3qDy,mmm,3bdP3Vn6YSlNWiqf1G8fxt,0.684,0.623,1.0,-5.113,1.0,0.194,0.653,0.0,0.705,0.727,89.986,215197.0,4.0
9938,Owen,5rP0axomfqfxm0QavWTdvO,P.O.E.M.,0CBtqL6WnTV8uZr3Br3qDy,작업,69z9KEsdFODtbrhf4JrgbW,0.65,0.852,1.0,-4.572,1.0,0.413,0.77,0.0,0.172,0.683,120.85,193515.0,4.0
9939,Owen,5rP0axomfqfxm0QavWTdvO,P.O.E.M.,0CBtqL6WnTV8uZr3Br3qDy,Hip Hop,44NjABCQZ4BbSjBxjcmHwv,0.681,0.824,5.0,-6.043,0.0,0.348,0.0507,0.0,0.0662,0.633,89.924,193280.0,4.0
9940,Owen,5rP0axomfqfxm0QavWTdvO,P.O.E.M.,0CBtqL6WnTV8uZr3Br3qDy,연예인,4izhSgMI3I8dllnaexutjM,0.486,0.644,5.0,-5.124,0.0,0.419,0.67,0.0,0.183,0.549,180.667,206524.0,4.0
9941,Owen,5rP0axomfqfxm0QavWTdvO,P.O.E.M.,0CBtqL6WnTV8uZr3Br3qDy,M.O.N.E.Y. (Money Over Nature Eating Youth),6pu4AVg9pvlwzlyuVPKV7K,0.515,0.758,10.0,-4.874,0.0,0.355,0.169,0.0,0.118,0.81,80.354,189571.0,4.0
9942,Owen,5rP0axomfqfxm0QavWTdvO,P.O.E.M.,0CBtqL6WnTV8uZr3Br3qDy,긍정,3spRrtjnYhZGu8AefyWqn4,0.829,0.871,0.0,-5.095,1.0,0.229,0.0536,0.0,0.169,0.706,91.013,221753.0,4.0
9943,Owen,5rP0axomfqfxm0QavWTdvO,P.O.E.M.,0CBtqL6WnTV8uZr3Br3qDy,11 in morning,5rRsjTeEihNciOzx0HiKDC,0.687,0.745,1.0,-6.115,0.0,0.175,0.287,0.0,0.0999,0.532,89.974,231549.0,4.0
9944,CHANGMO,3hvinNZRzTLoREmqFiKr1b,UNDERGROUND ROCKSTAR,3zNOCJUMp0IOEREqInMhug,MORAESIGYE,63dt1BEeb05e452S14uTRB,0.547,0.632,3.0,-5.264,0.0,0.0245,0.134,0.0,0.492,0.498,82.97,228296.0,3.0
9945,CHANGMO,3hvinNZRzTLoREmqFiKr1b,UNDERGROUND ROCKSTAR,3zNOCJUMp0IOEREqInMhug,TAIJI,4kTZPPL28sYltXKMJramko,0.534,0.727,8.0,-4.42,0.0,0.327,0.00313,0.0,0.0988,0.145,202.133,193326.0,4.0
9946,CHANGMO,3hvinNZRzTLoREmqFiKr1b,UNDERGROUND ROCKSTAR,3zNOCJUMp0IOEREqInMhug,Rockstar Lifestyle (Feat. 365LIT & Posadic),3q4EOtVCDGRvGSSjveqc6e,0.751,0.704,1.0,-5.319,1.0,0.0445,0.0639,0.0,0.0771,0.256,126.974,214231.0,4.0
9947,CHANGMO,3hvinNZRzTLoREmqFiKr1b,UNDERGROUND ROCKSTAR,3zNOCJUMp0IOEREqInMhug,Beretta (Feat. Dayoung Ahn),1b4YNaLnpC4SK4MBxAn5ku,0.441,0.447,6.0,-6.762,1.0,0.0431,0.377,3.95e-06,0.514,0.223,139.553,224789.0,4.0
9948,CHANGMO,3hvinNZRzTLoREmqFiKr1b,UNDERGROUND ROCKSTAR,3zNOCJUMp0IOEREqInMhug,Chronic Love (Feat. Jibin of Y2K92),7iavI4cWEyJhFHPUAvwY1o,0.615,0.535,1.0,-6.429,1.0,0.0428,0.405,0.22,0.272,0.295,120.013,275991.0,4.0
9949,CHANGMO,3hvinNZRzTLoREmqFiKr1b,UNDERGROUND ROCKSTAR,3zNOCJUMp0IOEREqInMhug,Vivienne,3Qq920mi3g2hjGWkASwOtI,0.679,0.72,1.0,-4.662,0.0,0.0646,0.32,0.0,0.0582,0.206,142.048,219582.0,4.0
9950,CHANGMO,3hvinNZRzTLoREmqFiKr1b,UNDERGROUND ROCKSTAR,3zNOCJUMp0IOEREqInMhug,Little Brothers (Feat. LIL GIMCHI),3pJnCMY3ox7NCXYU1kERms,0.465,0.564,10.0,-6.597,1.0,0.036,0.571,0.0,0.239,0.417,145.881,197267.0,4.0
9951,CHANGMO,3hvinNZRzTLoREmqFiKr1b,UNDERGROUND ROCKSTAR,3zNOCJUMp0IOEREqInMhug,Hyperstar,2eMgUo649JZjeZiGBECUtZ,0.608,0.722,7.0,-4.271,1.0,0.0333,0.0575,0.0,0.187,0.536,136.992,198659.0,4.0
9952,CHANGMO,3hvinNZRzTLoREmqFiKr1b,UNDERGROUND ROCKSTAR,3zNOCJUMp0IOEREqInMhug,Hotel Room,2efHGBPyrh693oWpPd5R1v,0.438,0.624,1.0,-5.48,1.0,0.0364,0.145,0.00043,0.15,0.197,76.954,273733.0,4.0
9953,CHANGMO,3hvinNZRzTLoREmqFiKr1b,UNDERGROUND ROCKSTAR,3zNOCJUMp0IOEREqInMhug,No Regret (Feat. Joe Layne),5jx2RVcI56d6WJIB4Xgr8r,0.464,0.626,11.0,-5.226,1.0,0.0506,0.108,3.04e-06,0.337,0.546,75.888,206744.0,4.0
9954,CHANGMO,3hvinNZRzTLoREmqFiKr1b,UNDERGROUND ROCKSTAR,3zNOCJUMp0IOEREqInMhug,Supernova (Feat. Dut2),5by16CeSkrzyrSOrv1rdFx,0.654,0.697,8.0,-5.816,1.0,0.052,0.489,0.0,0.205,0.348,91.04,222015.0,4.0
9955,CHANGMO,3hvinNZRzTLoREmqFiKr1b,Boyhood,7ybEq8ZLOtsH2VwdIrjNri,wish,2iGE15tDX1YR1uegNyxaB3,0.599,0.488,3.0,-7.576,1.0,0.2,0.597,0.0,0.316,0.278,129.845,221142.0,4.0
9956,CHANGMO,3hvinNZRzTLoREmqFiKr1b,Boyhood,7ybEq8ZLOtsH2VwdIrjNri,METEOR,4g6XOg9rvB55GCTJcYchOG,0.728,0.642,8.0,-4.989,1.0,0.0727,0.316,0.0,0.0834,0.755,185.795,197097.0,4.0
9957,CHANGMO,3hvinNZRzTLoREmqFiKr1b,Boyhood,7ybEq8ZLOtsH2VwdIrjNri,WE UP,3LmqVPPQJYMU9GEABPY7gS,0.911,0.595,1.0,-6.977,0.0,0.162,0.0934,0.0,0.085,0.516,119.982,166000.0,4.0
9958,CHANGMO,3hvinNZRzTLoREmqFiKr1b,Boyhood,7ybEq8ZLOtsH2VwdIrjNri,2 minutes of hell,5J1kkr5sbA2uOOuNpBOkIN,0.698,0.72,1.0,-6.909,1.0,0.046,0.00575,1.27e-05,0.428,0.395,148.926,132081.0,4.0
9959,CHANGMO,3hvinNZRzTLoREmqFiKr1b,Boyhood,7ybEq8ZLOtsH2VwdIrjNri,Da Wero,3kHypOiOiFMGb2G9MLlfxf,0.662,0.701,8.0,-5.718,1.0,0.0425,0.049,2.45e-06,0.398,0.312,137.996,200163.0,4.0
9960,CHANGMO,3hvinNZRzTLoREmqFiKr1b,Boyhood,7ybEq8ZLOtsH2VwdIrjNri,Dearlove - Skit,65iYIALZYmzgm2IUz1BziG,0.414,0.423,1.0,-7.889,0.0,0.0374,0.322,0.000377,0.419,0.181,132.77,137214.0,4.0
9961,CHANGMO,3hvinNZRzTLoREmqFiKr1b,Boyhood,7ybEq8ZLOtsH2VwdIrjNri,SERENADE,0DyvCAhVkC76mhplmXfKqU,0.731,0.502,8.0,-9.273,1.0,0.217,0.252,0.0201,0.0821,0.484,174.09,215603.0,4.0
9962,CHANGMO,3hvinNZRzTLoREmqFiKr1b,Boyhood,7ybEq8ZLOtsH2VwdIrjNri,031576,3Ita9qOiY8ZEAqSn6q3Bop,0.667,0.761,1.0,-4.729,0.0,0.0442,0.0333,0.0,0.89,0.605,153.989,202279.0,4.0
9963,CHANGMO,3hvinNZRzTLoREmqFiKr1b,Boyhood,7ybEq8ZLOtsH2VwdIrjNri,REMEDY,3BcVxAJ4Ok0zbQ6nsu1No4,0.741,0.534,7.0,-5.474,1.0,0.0338,0.128,0.0,0.056,0.496,136.037,201972.0,4.0
9964,CHANGMO,3hvinNZRzTLoREmqFiKr1b,Boyhood,7ybEq8ZLOtsH2VwdIrjNri,meet me in Toronto,6gnkpiuVtm2b5hzUNnXtQd,0.417,0.447,2.0,-8.371,0.0,0.0317,0.813,0.000818,0.244,0.229,133.774,203731.0,4.0
9965,CHANGMO,3hvinNZRzTLoREmqFiKr1b,Boyhood,7ybEq8ZLOtsH2VwdIrjNri,Hotel Walkerhill,5dIQDrvSynwLYykxdvYXyE,0.669,0.877,11.0,-4.903,1.0,0.426,0.102,0.0,0.0931,0.6,177.945,215730.0,4.0
9966,CHANGMO,3hvinNZRzTLoREmqFiKr1b,Boyhood,7ybEq8ZLOtsH2VwdIrjNri,S T A R T,4yp716k5K3jygQ9QTubvhN,0.464,0.709,8.0,-5.652,1.0,0.0958,0.15,0.0,0.0879,0.69,183.89,211304.0,4.0
9967,CHANGMO,3hvinNZRzTLoREmqFiKr1b,M O T O W N,3IrGZKiDEz8ko7co70ZkoE,Light Me Up,4UUPuIABnBHrnAPbPhWRa6,0.7,0.442,3.0,-9.972,1.0,0.0624,0.908,0.000955,0.11,0.306,120.018,229564.0,4.0
9968,CHANGMO,3hvinNZRzTLoREmqFiKr1b,M O T O W N,3IrGZKiDEz8ko7co70ZkoE,Party,34VzhhpEBNAlAfeOf0xfnf,0.704,0.563,0.0,-10.068,0.0,0.0485,0.721,0.000485,0.137,0.243,96.076,222563.0,4.0
9969,CHANGMO,3hvinNZRzTLoREmqFiKr1b,M O T O W N,3IrGZKiDEz8ko7co70ZkoE,내꺼,1SReY3uWirUtfnCqElkgBs,0.675,0.765,11.0,-7.566,0.0,0.0812,0.672,8.69e-06,0.177,0.508,137.951,220944.0,4.0
9970,CHANGMO,3hvinNZRzTLoREmqFiKr1b,M O T O W N,3IrGZKiDEz8ko7co70ZkoE,돈 벌어,1IAjyROJ20SYzqwW7Y376V,0.672,0.915,5.0,-3.637,0.0,0.0545,0.091,0.0,0.239,0.645,133.946,244088.0,4.0
9971,CHANGMO,3hvinNZRzTLoREmqFiKr1b,M O T O W N,3IrGZKiDEz8ko7co70ZkoE,W A N G,19EgvnmwBMEYWpuWzrCmN6,0.625,0.883,7.0,-5.362,1.0,0.0952,0.043,9.1e-05,0.0582,0.154,180.158,226064.0,3.0
9972,CHANGMO,3hvinNZRzTLoREmqFiKr1b,M O T O W N,3IrGZKiDEz8ko7co70ZkoE,Nobody,4X7lKAmfbXMoQOiQ7mbXsd,0.562,0.712,5.0,-6.911,0.0,0.0415,0.0512,1.88e-05,0.0786,0.102,105.0,240065.0,4.0
9973,CHANGMO,3hvinNZRzTLoREmqFiKr1b,M O T O W N,3IrGZKiDEz8ko7co70ZkoE,여자는 같애,3VpxlzcZ6XTjOU1pSO3Z6L,0.629,0.81,4.0,-3.779,0.0,0.282,0.339,0.0,0.126,0.566,132.015,209058.0,4.0
9974,Loco,2e4G04F77jxVuDYo44TCSm,BLEACHED,1xREcRvJFgP1rJMfRvh2aI,A.O.M.G.,78eSaVjwrDs5dLoQKcb1KS,0.691,0.746,7.0,-2.286,0.0,0.0581,0.0182,4.26e-05,0.331,0.854,149.89,161192.0,4.0
9975,Loco,2e4G04F77jxVuDYo44TCSm,BLEACHED,1xREcRvJFgP1rJMfRvh2aI,MOVIE SHOOT (Feat. DPR LIVE),6sHeshKZ58cV5mjC5m3mW8,0.873,0.662,9.0,-4.492,1.0,0.19,0.123,0.0,0.119,0.545,115.045,252205.0,4.0
9976,Loco,2e4G04F77jxVuDYo44TCSm,BLEACHED,1xREcRvJFgP1rJMfRvh2aI,So Bad (Feat. Sik-K),4rlZnkaTSoyQgreTLlNL8W,0.792,0.558,7.0,-6.739,0.0,0.0909,0.532,0.0,0.156,0.301,116.11,219340.0,4.0
9977,Loco,2e4G04F77jxVuDYo44TCSm,BLEACHED,1xREcRvJFgP1rJMfRvh2aI,Macan,5tLjnT5o3kzCqQjqwLyiu4,0.447,0.845,3.0,-5.04,0.0,0.257,0.396,3.05e-05,0.22,0.73,78.066,228165.0,4.0
9978,Loco,2e4G04F77jxVuDYo44TCSm,BLEACHED,1xREcRvJFgP1rJMfRvh2aI,Like I'm saying,4irP8FbtdvsSdbMpUyDEWp,0.784,0.537,8.0,-7.02,1.0,0.241,0.298,0.0,0.111,0.344,111.99,208760.0,4.0
9979,Loco,2e4G04F77jxVuDYo44TCSm,BLEACHED,1xREcRvJFgP1rJMfRvh2aI,Too Much (Feat. DEAN),1iArAuiiDPjtZcwO33YeLF,0.747,0.618,11.0,-4.212,1.0,0.047,0.0742,0.0,0.107,0.621,102.038,190957.0,4.0
9980,Loco,2e4G04F77jxVuDYo44TCSm,BLEACHED,1xREcRvJFgP1rJMfRvh2aI,Brighten your night,2fFgcNHLbKtmFooCY7vaLP,0.558,0.71,11.0,-5.367,0.0,0.31,0.3,2.43e-05,0.36,0.472,80.107,220869.0,4.0
9981,Loco,2e4G04F77jxVuDYo44TCSm,BLEACHED,1xREcRvJFgP1rJMfRvh2aI,DA DA DA (Feat. Hoody),6WX68Y7z07oQlz3VolcGXP,0.751,0.608,11.0,-5.032,0.0,0.266,0.35,0.0,0.171,0.578,128.024,212200.0,4.0
9982,Loco,2e4G04F77jxVuDYo44TCSm,BLEACHED,1xREcRvJFgP1rJMfRvh2aI,Still (Feat. Crush),5K209mgnrnMPLNIluT9m77,0.713,0.731,11.0,-5.558,0.0,0.0383,0.0527,0.0,0.0981,0.417,134.04,276440.0,4.0
9983,Loco,2e4G04F77jxVuDYo44TCSm,BLEACHED,1xREcRvJFgP1rJMfRvh2aI,You too (Feat. Cha Cha Malone),0JDwY9o2QYJg11icyreRDd,0.645,0.471,0.0,-8.475,0.0,0.0432,0.898,0.0,0.329,0.377,85.13,210028.0,4.0
9984,Loco,2e4G04F77jxVuDYo44TCSm,BLEACHED,1xREcRvJFgP1rJMfRvh2aI,Rewind (Feat. SUMIN),30oZ161npcglwox5PhHiys,0.656,0.722,11.0,-3.943,0.0,0.133,0.127,4.43e-05,0.162,0.471,129.042,258558.0,3.0
9985,EK,56YvXhxjnImPI8N5dvtjm7,W.O.L.F,2kDDEktmAY3EZCYmGwnF1o,WOLF (prod. YoungSick),4jwLRDmcP54R6Bf38uuWzX,0.85,0.648,2.0,-7.174,1.0,0.141,0.294,0.0,0.132,0.145,130.056,90146.0,4.0
9986,EK,56YvXhxjnImPI8N5dvtjm7,W.O.L.F,2kDDEktmAY3EZCYmGwnF1o,HOOD SHIT (feat. Dbo) (prod. Cloudy beats),0eg4lLRmdlOFJPz7PzZgv1,0.87,0.573,5.0,-6.444,0.0,0.149,0.264,0.0,0.116,0.399,160.063,159643.0,4.0
9987,EK,56YvXhxjnImPI8N5dvtjm7,W.O.L.F,2kDDEktmAY3EZCYmGwnF1o,ICE (prod. DOBERMAN),2VFJIx0OAVAYbY8AtXx6El,0.92,0.685,2.0,-6.086,1.0,0.0521,0.269,0.0,0.11,0.718,122.057,159189.0,4.0
9988,EK,56YvXhxjnImPI8N5dvtjm7,W.O.L.F,2kDDEktmAY3EZCYmGwnF1o,Go straight (feat. Munchman) (prod. Cloudy beats),1D3AmvEtzaD0YOjRghJqbZ,0.782,0.816,0.0,-2.719,1.0,0.207,0.0361,0.0,0.0366,0.733,148.232,210000.0,4.0
9989,EK,56YvXhxjnImPI8N5dvtjm7,W.O.L.F,2kDDEktmAY3EZCYmGwnF1o,Broccoli (prod. Neal),2f52C6fdamYGsBaXmkKaTf,0.531,0.609,0.0,-7.219,1.0,0.107,0.327,0.013,0.075,0.807,149.983,190517.0,4.0
9990,EK,56YvXhxjnImPI8N5dvtjm7,W.O.L.F,2kDDEktmAY3EZCYmGwnF1o,Get Tired (prod. Neal),4jTF82chEYqdePioY8l5qZ,0.724,0.714,2.0,-5.495,1.0,0.0576,0.216,0.0,0.109,0.0987,133.947,234240.0,4.0
9991,EK,56YvXhxjnImPI8N5dvtjm7,W.O.L.F,2kDDEktmAY3EZCYmGwnF1o,HEUL REO (prod. arrow),5v7Taud3ZGIw1VOZvDiH39,0.885,0.532,1.0,-7.631,0.0,0.1,0.11,4.17e-05,0.11,0.704,84.524,151189.0,4.0
9992,EK,56YvXhxjnImPI8N5dvtjm7,W.O.L.F,2kDDEktmAY3EZCYmGwnF1o,Don't Worry (prod. Jflow),3Dboahq6vbELGlh4SvI4xH,0.434,0.707,2.0,-4.159,0.0,0.227,0.176,0.0,0.156,0.219,165.732,261099.0,4.0
9993,punchnello,5enwJ9yOnKlCP91ov4Dqhv,Demon Youth,4YPACcqstZ7TVAsuTB8yIF,Yellow tape,3CNH9NagMywoXEJ49Hfcan,0.781,0.908,8.0,-4.406,1.0,0.0466,0.251,1.87e-05,0.178,0.411,114.983,118840.0,4.0
9994,punchnello,5enwJ9yOnKlCP91ov4Dqhv,Demon Youth,4YPACcqstZ7TVAsuTB8yIF,9 to 5,36fKcxVb3Mo66oh56iHihA,0.815,0.984,2.0,-4.574,1.0,0.118,0.357,3.91e-05,0.0786,0.53,122.972,95520.0,4.0
9995,punchnello,5enwJ9yOnKlCP91ov4Dqhv,Demon Youth,4YPACcqstZ7TVAsuTB8yIF,Who need (Feat. Coogie),3GKekOij8Qf0qcfDp6w97x,0.899,0.618,11.0,-3.999,1.0,0.236,0.0259,0.0,0.121,0.408,149.926,181120.0,4.0
9996,punchnello,5enwJ9yOnKlCP91ov4Dqhv,Demon Youth,4YPACcqstZ7TVAsuTB8yIF,Boy In The Mirror (Feat. Kidd King),1TWeyZjvZA4Yqh5YE30Wim,0.809,0.859,1.0,-2.907,1.0,0.196,0.175,0.0,0.174,0.758,75.008,197827.0,4.0
9997,punchnello,5enwJ9yOnKlCP91ov4Dqhv,Demon Youth,4YPACcqstZ7TVAsuTB8yIF,Faded,3XJVoSV2mfqxuVjdXAEHTa,0.957,0.571,9.0,-7.434,1.0,0.397,0.12,1.71e-05,0.0496,0.444,129.942,150600.0,4.0
9998,punchnello,5enwJ9yOnKlCP91ov4Dqhv,Demon Youth,4YPACcqstZ7TVAsuTB8yIF,Chopsticks,6vp1AnMkZ0Gzy5Oo9tc0aV,0.806,0.864,6.0,-4.602,0.0,0.235,0.144,0.000192,0.329,0.876,79.977,97853.0,4.0
9999,punchnello,5enwJ9yOnKlCP91ov4Dqhv,Demon Youth,4YPACcqstZ7TVAsuTB8yIF,BACK,1wNQyLr8PuBcWDXfyI71BK,0.825,0.98,6.0,-2.681,0.0,0.212,0.356,0.0,0.339,0.687,100.047,165693.0,4.0
10000,punchnello,5enwJ9yOnKlCP91ov4Dqhv,Demon Youth,4YPACcqstZ7TVAsuTB8yIF,Run It! (Feat. Konsole),7dJ8MKhSg1PIES3XUtYlsU,0.551,0.96,7.0,-3.559,1.0,0.402,0.465,1.07e-05,0.218,0.372,79.899,159560.0,4.0
10001,punchnello,5enwJ9yOnKlCP91ov4Dqhv,Demon Youth,4YPACcqstZ7TVAsuTB8yIF,Lost In Hell,7aPb5hRvYZqhVrYaXe8o63,0.612,0.919,2.0,-3.344,1.0,0.0871,0.0734,0.0671,0.124,0.217,99.99,105533.0,4.0
10002,punchnello,5enwJ9yOnKlCP91ov4Dqhv,Demon Youth,4YPACcqstZ7TVAsuTB8yIF,Mayday,7ButLy6cJ3GLU5iGhSHjC1,0.655,0.761,2.0,-5.175,1.0,0.0492,0.228,4.62e-06,0.154,0.333,81.937,131013.0,4.0
10003,punchnello,5enwJ9yOnKlCP91ov4Dqhv,Demon Youth,4YPACcqstZ7TVAsuTB8yIF,Don't Love Me,0qnKzmKgpZeKeQVb5vchol,0.231,0.359,5.0,-6.722,1.0,0.031,0.735,0.0843,0.226,0.111,111.371,107453.0,4.0
10004,Keem Hyo-Eun,59KuGY6nfY3w39O0qYVA7p,LOVE-HATE,6sACo996QvdACWFsgqrH0s,GoinBackToYouWithThisSong,0UFz97mEbYz25cu1OA0kl0,0.604,0.825,6.0,-4.854,0.0,0.0419,0.037,0.0,0.127,0.187,150.016,118047.0,4.0
10005,Keem Hyo-Eun,59KuGY6nfY3w39O0qYVA7p,LOVE-HATE,6sACo996QvdACWFsgqrH0s,Baby,09LGaJUKYfSHvq7Q6b0bts,0.575,0.87,9.0,-5.048,1.0,0.0696,0.0255,0.0,0.108,0.45,176.057,165280.0,4.0
10006,Keem Hyo-Eun,59KuGY6nfY3w39O0qYVA7p,LOVE-HATE,6sACo996QvdACWFsgqrH0s,Jayourowoa,7t0OPzCZzezIXqa50JlhH9,0.562,0.941,11.0,-2.997,0.0,0.0588,0.0144,0.0,0.338,0.477,159.979,158981.0,4.0
10007,Keem Hyo-Eun,59KuGY6nfY3w39O0qYVA7p,LOVE-HATE,6sACo996QvdACWFsgqrH0s,Finally remix,5Xn5wFwwKmkjsQpQo67Y16,0.645,0.738,1.0,-5.279,1.0,0.0596,0.0539,0.0,0.0651,0.649,160.113,205897.0,4.0
10008,Keem Hyo-Eun,59KuGY6nfY3w39O0qYVA7p,LOVE-HATE,6sACo996QvdACWFsgqrH0s,Shadow,2IvcuZBMpUV33KQiWkShff,0.346,0.709,7.0,-5.095,1.0,0.0794,0.169,0.0,0.133,0.376,67.46,169577.0,4.0
10009,Keem Hyo-Eun,59KuGY6nfY3w39O0qYVA7p,LOVE-HATE,6sACo996QvdACWFsgqrH0s,her,4I0ANQsYmQNQtlNcZFeN7o,0.55,0.634,8.0,-5.454,0.0,0.0414,0.0527,0.0,0.111,0.197,113.807,154140.0,4.0
10010,Keem Hyo-Eun,59KuGY6nfY3w39O0qYVA7p,LOVE-HATE,6sACo996QvdACWFsgqrH0s,Sailing Boat,28LXvrD3H6zb9Mfv7L5ZOx,0.696,0.803,6.0,-2.987,0.0,0.0334,0.00972,0.0,0.1,0.198,89.995,246897.0,4.0
10011,Keem Hyo-Eun,59KuGY6nfY3w39O0qYVA7p,LOVE-HATE,6sACo996QvdACWFsgqrH0s,Come Back,2TyhDq6bTmFuEwmKSW1Zua,0.691,0.741,1.0,-4.842,1.0,0.0401,0.0727,1.9e-06,0.181,0.354,92.99,189034.0,4.0
10012,Keem Hyo-Eun,59KuGY6nfY3w39O0qYVA7p,LOVE-HATE,6sACo996QvdACWFsgqrH0s,interlude,5Y9d6O994n6x0OWU5bmIep,0.527,0.62,5.0,-7.666,0.0,0.0603,0.00499,0.0,0.143,0.15,144.224,84193.0,4.0
10013,Keem Hyo-Eun,59KuGY6nfY3w39O0qYVA7p,LOVE-HATE,6sACo996QvdACWFsgqrH0s,Take Care,6wI32jcffEI4rbpSqv0War,0.575,0.832,11.0,-5.356,1.0,0.0464,0.0779,1.58e-06,0.165,0.111,159.944,122915.0,4.0
10014,KillaGramz,4YMP326oNG8AQdTRang2yA,Faint,3c8HWoHFkJRZGT0UqSo3hV,Faint,2hY27KOuLLvf6mf88atdFn,0.763,0.793,11.0,-4.808,0.0,0.116,0.00974,3.43e-05,0.351,0.479,135.039,203389.0,4.0
10015,KillaGramz,4YMP326oNG8AQdTRang2yA,Faint,3c8HWoHFkJRZGT0UqSo3hV,Yamma (feat. Absint),5yupyaAXXD9Lm8S8woGiHR,0.868,0.761,8.0,-6.073,1.0,0.112,0.229,4.37e-05,0.0537,0.641,120.039,192966.0,4.0
10016,KillaGramz,4YMP326oNG8AQdTRang2yA,Faint,3c8HWoHFkJRZGT0UqSo3hV,O.T.H. (Off The Handle),5RDbqRiBMcCuf8AQMViWQn,0.691,0.87,2.0,-5.058,1.0,0.156,0.00603,4.07e-05,0.102,0.685,169.949,252604.0,4.0
10017,KillaGramz,4YMP326oNG8AQdTRang2yA,Faint,3c8HWoHFkJRZGT0UqSo3hV,Faint - D82 mix,7IdBNUCKOyKsUcm0IGEJH1,0.785,0.86,7.0,-3.749,1.0,0.217,0.0344,0.0217,0.361,0.533,145.032,203493.0,4.0
10018,KillaGramz,4YMP326oNG8AQdTRang2yA,Faint,3c8HWoHFkJRZGT0UqSo3hV,Faint - Instrumental,3Ded7OybfNnqOeAVZMxlCJ,0.658,0.697,11.0,-7.98,0.0,0.0309,0.000776,0.82,0.385,0.554,135.017,203389.0,4.0
10019,KillaGramz,4YMP326oNG8AQdTRang2yA,Faint,3c8HWoHFkJRZGT0UqSo3hV,Yamma - Instrumental,2GeNu8BqzMJtXl1wYNhiKH,0.724,0.508,8.0,-8.16,1.0,0.0464,0.292,0.895,0.0632,0.718,120.038,192966.0,4.0
